date|text|time
28 Dec 2012|Buy Tata Motors, Tata Power, Pantaloon Retail: Sukhani|1.07 pm
28 Dec 2012|Ratan Tata: How he turned around Tata|11.59 am
28 Dec 2012|Tata Group: Journey from Rs 8000cr to Rs 4,62,000cr m-cap|11.45 am
28 Dec 2012|Buy Tata Steel on dips, says Mithil Pradhan|10.15 am
27 Dec 2012|Steel demand likely to be 75 MT in FY13: Tata Steel|8.31 pm
27 Dec 2012|Buying opportunities seen in Hindalco, Tata Steel: Sukhani|7.07 pm
27 Dec 2012|Buy JP Power, Tata Steel, UCO Bank: Vayalar|4.58 pm
27 Dec 2012|Ratan Tata to retire on Dec 28, Cyrus Mistry to succeed him|12.14 pm
27 Dec 2012|JSW Steel has target of Rs 875: Hemant Thukral|12.02 pm
27 Dec 2012|Short Hindustan Unilever, says Sudarshan Sukhani|9.17 am
24 Dec 2012|Nine injured as labourers clash with guards of Tata Steel|3.36 pm
24 Dec 2012|Tata Steel a top pick: Hemant Thukral|11.04 am
22 Dec 2012|Heads up! Stocks you should trade next week|10.34 am
21 Dec 2012|Tata Steel, SAIL top picks in metals: Sukhani|9.54 am
21 Dec 2012|Buy Tata Steel on decline, says VK Sharma|9.49 am
21 Dec 2012|Expect Tata Steel to outperform: Sukhani|9.39 am
21 Dec 2012|Tata Steel, Hindalco may see some profit booking: PN Vijay|9.14 am
20 Dec 2012|SAIL, Tata Steel, Jindal Steel top picks: Sukhani|6.37 pm
20 Dec 2012|Buy Tata Steel on decline, says Kulkarni|3.10 pm
20 Dec 2012|Go long on Sun Pharma, Tata Steel: Sukhani|12.18 pm
20 Dec 2012|Buy Hindalco, Tata Steel on dip: Atul Badkar|10.49 am
19 Dec 2012|Buy JSW Steel, India Infoline: Sukhani|11.59 am
19 Dec 2012|Buy Tata Steel, Punj Lloyd: GEPL Capital|9.57 am
18 Dec 2012|Tata Steel, Hindalco look good for long term: PN Vijay|7.13 pm
18 Dec 2012|Tata Steel has target at Rs 444, says Harchekar|3.10 pm
18 Dec 2012|Tata Sons appoints Cyrus P Mistry as chairman from Dec 28|2.32 pm
17 Dec 2012|Prefer Tata Steel, says Irani|10.40 am
16 Dec 2012|India's plan to make CRGO steel indigenously to start soon|4.40 pm
15 Dec 2012|Tata Steel appoints Cyrus Mistry as chairman|10.25 am
14 Dec 2012|Mistry to become Tata Steel, Tata Chem chairman from Dec 28|8.26 pm
13 Dec 2012|Short Hindalco, Tata Steel, Sesa Goa, Sterlite: Sukhani|7.12 pm
08 Dec 2012|Know Your Investment: 11 short-term picks for good returns|12.15 pm
06 Dec 2012|Buy Tata Steel, says Ambareesh Baliga|10.52 am
05 Dec 2012|Positive on Hindalco, Sesa Goa and Sterlite: Tulsian|4.24 pm
30 Nov 2012|Tata Steel in fray to buy 2 Arcelor Mittal furnaces; stk up|9.54 am
28 Nov 2012|Sell Tata Steel: Way2Wealth|4.17 pm
27 Nov 2012|Go long in Tata Steel: Siddharth Bhamre|10.57 am
23 Nov 2012|Tata Steel restructures to improve competitiveness of UK operations through market cycles|4.42 pm
23 Nov 2012|Tata Steel to cut 900 jobs in Britain|4.32 pm
23 Nov 2012|Expert views: Trading tips on 10 largecap stocks|9.24 am
22 Nov 2012|Sell Tata Steel: Way2Wealth|2.38 pm
21 Nov 2012|Centre examining Odisha's move to fine 103 mines: Patel|10.44 pm
19 Nov 2012|Sell Tata Steel, SAIL, IVRCL, GMR on rally: Sukhani|6.46 pm
17 Nov 2012|Q2 earnings: 9 stocks that beat estimates; 10 that didn't|12.08 pm
16 Nov 2012|Tata Steel's new Coke Oven Battery commissioned|9.00 pm
16 Nov 2012|Hold Tata Steel; target of Rs 420: R K Global|11.54 am
13 Nov 2012|Buy Tata Steel; target of Rs 463: Angel Broking|6.01 pm
13 Nov 2012|Hold Tata Steel; target of Rs 405: KRChoksey|4.36 pm
12 Nov 2012|Brighten up your portfolio: 5 stocks for a Happy Diwali|5.55 pm
12 Nov 2012|Tata Steel drops 2.4% on CLSA downgrade post results|2.59 pm
12 Nov 2012|More weaknesses likely to continue in Tata Steel: Sukhani|2.32 pm
12 Nov 2012|Sell Tata Steel with target of Rs 370-365: Thukral|11.37 am
12 Nov 2012|Sell Tata Steel, says Sudarshan Sukhani |10.30 am
12 Nov 2012|Super Six short term picks for Nov 12 |9.07 am
09 Nov 2012|Mistry appointed Dy Chairman in Tata Steel, Tata Chemicals|8.33 pm
09 Nov 2012|Buy Tata Steel at Rs 375-380: Sudarshan Sukhani|4.09 pm
09 Nov 2012|Why is Tulsian entering realty on correction of 3-5 %|3.50 pm
09 Nov 2012|Tata Steel appoints Mr. Cyrus P. Mistry as Deputy Chairman|3.44 pm
09 Nov 2012|Tata Steel posts surprise loss in Q2|3.32 pm
09 Nov 2012|Tata Steel posts Rs 364 cr loss in Q2, stock tanks|3.22 pm
09 Nov 2012|Tata Steel Q2 PAT seen down 6% YoY to Rs 200 cr|10.26 am
08 Nov 2012|Tata Motors, SAIL, UB: Check out Tulsian's picks|4.12 pm
08 Nov 2012|Super Six intraday picks for Nov 08|9.00 am
07 Nov 2012|Tata Steel expects to amicably resolve Odisha mining issue|1.52 pm
06 Nov 2012|Angel Broking's 12 Diwali crackers for prosperous trading|6.44 pm
06 Nov 2012|Rs 6,000-cr fine on Tata Steel for illegal mining, sources|8.32 am
05 Nov 2012|Tata Steel to increase production by 3 MT by 2013-14|8.52 pm
05 Nov 2012|Tata Steel may slip to Rs 360, says Baliga|6.10 pm
01 Nov 2012|India asks Vietnam to quicken process for Tata Steel plant|10.08 pm
30 Oct 2012|Buy Century Textiles, Unichem Labs; Short SBI: Diwan|11.45 am
30 Oct 2012|Bull's eye: Buy DCW, Century, Madras Cements, short SBI|8.05 am
29 Oct 2012|6 stock ideas to liven up your trade|8.58 am
19 Oct 2012|Tata Steel can go upto Rs 475: Sukhani|12.45 pm
19 Oct 2012|Tata Steel may slip to Rs 396: Anil Manghnani|11.19 am
18 Oct 2012|Tata, SAIL differ on need for steel-making equipment plant|5.02 pm
17 Oct 2012|Tata Steel Europe to invest 1.5 bn pound till 2015-16|5.02 pm
15 Oct 2012|Jamshedpur expansion will drive Q2 volumes:Tata Steel CFO|11.02 am
15 Oct 2012|Super Six stocks you can bet on Oct 15|9.05 am
14 Oct 2012|Tatas awaiting ore allocation to start work on K'taka plant|5.29 pm
12 Oct 2012|Tata Steel to pay min bonus of Rs 18K to eligible workers|9.10 pm
12 Oct 2012|6 stocks likely to see lot of action today|8.53 am
11 Oct 2012|Tata Steel Europe to rationalise ops; cut output, jobs|5.42 pm
11 Oct 2012|Hard to achieve desired capacity target by 2020: Tata Steel|5.39 pm
11 Oct 2012|Metal sector results preview for Q2FY13: Kotak Securities|11.01 am
10 Oct 2012|Local iron ore prices higher owing to supply constraints|3.30 pm
10 Oct 2012|Tata Steel gains on strong Q2 deliveries|1.32 pm
10 Oct 2012|Buy Tata Steel on dips, says Sudarshan Sukhani|9.00 am
09 Oct 2012|Tata Steel achieves best ever steel output in Q2 FY13|7.00 pm
09 Oct 2012|Reduce Tata Steel; target of Rs 349: Emkay|8.27 am
08 Oct 2012|Jindal Steel has target of Rs 430: Bothra|6.30 pm
08 Oct 2012|Super Six stocks you can bet on Oct 8|8.59 am
05 Oct 2012|Book partial profits in banking stocks: Parag Doctor|2.49 pm
04 Oct 2012|Tata Steel to invest 400m pounds in European unit|3.23 pm
28 Sep 2012|Tata Steel may slip to Rs 381-373: Anil Manghnani|10.47 am
27 Sep 2012|SC verdict on 2G Prez reference: Key takeaways |3.41 pm
27 Sep 2012|SC reply to Presidential Reference: What you need to know|3.16 pm
27 Sep 2012|Auction for telecom spectrum, not all natural resources: SC|3.01 pm
25 Sep 2012|Adani to press ahead with Australia coal plans|5.26 pm
24 Sep 2012|Tata Steel not exiting Dhamra Port Company: Nerurkar|3.57 pm
20 Sep 2012|Short Tata Steel, says Sudarshan Sukhani|9.56 am
14 Sep 2012|Sell Rel Power, JSPL, Tata Steel: Tater|12.30 pm
14 Sep 2012|Bull's eye: Buy BPCL, MCX; short JSPL, Tata Steel|8.48 am
13 Sep 2012|Super Six stocks you can bet on Sept 13|8.48 am
11 Sep 2012|Coal controller says de-allocate Jindal's block|9.57 pm
11 Sep 2012|Short BHEL, says Sudarshan Sukhani|9.48 am
08 Sep 2012|Buy JP Infratech, Tata Steel, Yes Bank: Lancelot D Cunha |12.36 pm
08 Sep 2012|Bull's eye: Buy HDIL, Divis Labs, Hexaware, Yes Bank|11.00 am
06 Sep 2012|Tata Steel has support around Rs 330: Sukhani|9.54 am
05 Sep 2012|Avoid Tata Steel, JSPL and SAIL: Tulsian|4.02 pm
05 Sep 2012|Jindal Steel & Power may slip to Rs 320-315: Manghnani|10.33 am
03 Sep 2012|Buy Bharti Airtel, Radico Khaitan: Lancelot D Cunha|10.12 am
03 Sep 2012|Bull's eye: Buy PFC, Colgate; short Tata Steel, SCI|8.15 am
31 Aug 2012|Hindalco, Tata Steel, SAIL may slip 5-6%: Mohindar|7.34 pm
31 Aug 2012|Jindal Steel & Power may settle around Rs 320-325: Tulsian|7.29 pm
30 Aug 2012|Agarwal bearish on Tata Steel, SAIL|2.25 pm
30 Aug 2012|Sell Tata Steel; target of Rs 305: Maximus Securities|12.40 pm
29 Aug 2012|SP Tulsian negative on the metal sector|8.28 pm
29 Aug 2012|Tata Steel acquires majority stake in Tata Sponge Iron|7.01 pm
29 Aug 2012|No big impact from QE3 on Indian stocks: CLSA|5.02 pm
29 Aug 2012|Bullish on Tata Steel, Sesa Goa; sell Nalco: Angel Broking|2.35 pm
28 Aug 2012|Expect Tata Steel to decline towards Rs 355: Sharma|2.31 pm
27 Aug 2012|Tata Steel to raise funds for Odisha project|10.10 pm
27 Aug 2012|Metal space may remain under pressure: Thukral|9.26 am
24 Aug 2012|Exit Tata Steel: Sukhani|4.09 pm
23 Aug 2012|Tata Steel in talks to raise up to $5bn to fund expansion|7.16 pm
23 Aug 2012|Tata Steel, L&T pledge Dhamra Port's 51% stake|5.59 pm
22 Aug 2012|Tata Sons looking to hike stake in group cos: Sources|2.51 pm
21 Aug 2012|Tata Steel to pay $471mn to redeem dollar bonds|3.24 pm
21 Aug 2012|Go long in Tata Steel for target Rs 425: Siddharth Bhamre|11.00 am
18 Aug 2012|Accumulate Tata Steel; target Rs 470: P Lilladher|2.59 pm
18 Aug 2012|Hold Tata Steel; target of Rs 420: KRChoksey |2.24 pm
17 Aug 2012|Sell Tata Steel; target of Rs 244: Motilal Oswal|6.43 pm
17 Aug 2012|Competitive bidding could have saved Rs 1.86 lakh cr: CAG|2.36 pm
17 Aug 2012|Pvt firms gain Rs 1.86Lcr getting coal blocks on nomination|2.00 pm
16 Aug 2012|Sell Tata Steel; target of Rs 364: Nirmal Bang|4.21 pm
16 Aug 2012|Accumulate Tata Steel; target of Rs 470: Dolat Capital|3.08 pm
16 Aug 2012|Buy Tata Steel, says Sudarshan Sukhani|10.53 am
16 Aug 2012|Super Six short term picks for August 16|9.44 am
14 Aug 2012|Time for Tata Steel to take hard decisions, says Ratan Tata|10.14 pm
14 Aug 2012|Tata says no to retirement package from Tata Steel|8.00 pm
14 Aug 2012|Anand Tandon`s view on Tata Motors, Tata Steel|6.10 pm
14 Aug 2012|Buy Tata Steel on dip, says Sukhani|6.00 pm
14 Aug 2012|Tata Steel forges growth with asset-renewal, debt-repayment|5.50 pm
14 Aug 2012|Jamshedpur expansion to make Q4 better: Tata Steel|3.07 pm
14 Aug 2012|Prefer Hind Zinc followed by Tata Steel, CIL: Angel Broking|12.32 pm
14 Aug 2012|Here's why you should shun SBI, DLF, Tata Steel now|10.10 am
13 Aug 2012|Tata Steel profit plunges 89% to Rs 597.88 cr in Apr-June|8.10 pm
11 Aug 2012|Tata Steel Q1: Analysts expect PAT to fall 88% at Rs 655 cr|2.52 pm
08 Aug 2012|Tata Steel a top pick: Ambit Capital|12.20 pm
07 Aug 2012|Tata Steel begins feasibility study on 2 Canadian ore mines|1.00 pm
06 Aug 2012|Sell Tata Steel at current level, says Mohindar|2.44 pm
03 Aug 2012|Short Tata Steel, Hindalco: Panda|4.07 pm
03 Aug 2012|Sell Tata Steel, says Shardul Kulkarni|1.37 pm
03 Aug 2012|Sell Tata Steel, Canara Bank, Dena Bank: Pankaj Jain|10.33 am
03 Aug 2012|Sell Tata Steel, says Sukhani|9.00 am
03 Aug 2012|Bull's Eye: Buy Marico, Tata Global, Mahindra Satyam, USL|8.36 am
01 Aug 2012|Short Tata Steel; avoid Sesa Goa: Sukhani|6.28 pm
01 Aug 2012|Tata Steel Q1 results on August 13|2.56 pm
01 Aug 2012|Short Tata Steel, says Anil Manghnani|10.34 am
30 Jul 2012|6 trading stocks for short term gain|9.08 am
27 Jul 2012|Short Tata Steel, Hindalco: Sukhani|7.18 pm
27 Jul 2012|Below Rs 207, Tata Motors may test Rs 180-185: Manghnani|9.51 am
26 Jul 2012|S&P lowers outlook of Tata Steel, UK unit to negative|8.04 pm
26 Jul 2012|Tata Motors has target of Rs 190: Sukhani|3.49 pm
25 Jul 2012|Prefer Tata Steel to Jindal Steel: Sukhani|1.04 pm
24 Jul 2012|Tata Steel looks good, says PN Vijay|6.43 pm
23 Jul 2012|Buying opportunity seen in Crompton Greaves: Sukhani|5.25 pm
17 Jul 2012|Tata Steel's European operation to stay under stress: Ratan|9.38 pm
16 Jul 2012|Tata Steel to sell stake in Dutch recycler HKS|5.00 pm
16 Jul 2012|BOC India to invest Rs 540 cr on new plants in Odisha|4.04 pm
16 Jul 2012|BOCI bags contract from Tata Steel, to invest Rs 540cr|3.35 pm
16 Jul 2012|Short Tata Steel, may slip to Rs 330: Agarwal|2.42 pm
14 Jul 2012|P Lilladher keeps negative outlook on metal & mining space|11.11 am
13 Jul 2012|Tata Steel looks good around Rs 420, says Mohindar|6.13 pm
12 Jul 2012|Q1 likely to be a muted quarter for metal sector|11.17 am
10 Jul 2012|Brace for 'weak' Indian Q1 earnings, says BofA-ML|10.42 am
09 Jul 2012|Buy Hero Motocorp, M&M: Sukhani|4.51 pm
06 Jul 2012|Buy Tata Steel, says Salil Sharma|2.10 pm
05 Jul 2012|See 5-7% upside in Sterlite Industries: Atul Badkar|11.26 am
05 Jul 2012|Tata Steel can add Rs 15: Ambareesh Baliga|9.46 am
04 Jul 2012|Idea Cellular can test Rs 88: Sukhani|3.42 pm
04 Jul 2012|Sukhani view on Tata Steel, Voltas|3.38 pm
02 Jul 2012|Prefer Tata Steel, Jindal Steel: Hemant Thukral|10.37 am
02 Jul 2012|Buy Tata Steel on dips, says Sukhani|8.43 am
29 Jun 2012|Sell Tata Steel Future below Rs 398: IIFL|12.07 pm
27 Jun 2012|6 trading stocks for short term gain|9.04 am
26 Jun 2012|Tata Steel, Hindalco, Sterlite Ind to underperform: Sukhani|5.49 pm
26 Jun 2012|Short Tata Steel, says Sukhani|9.12 am
26 Jun 2012|Super Six: Top chart picks for June 26|9.08 am
22 Jun 2012|Go long on Allahabad Bank, UCO Bank, Canara Bank: Sukhani|5.34 pm
22 Jun 2012|Buy Tata Steel 420 Put: Motilal Oswal|2.49 pm
21 Jun 2012|India cos' interest cost to soar for FCCB repayment: S&P|4.42 pm
20 Jun 2012|Tata Steel can move to Rs 432: Manghnani|9.58 am
20 Jun 2012|Super Six stocks you can bet on June 20|9.14 am
19 Jun 2012|Advance tax collection in Q1 up 5% at Rs 33089cr|8.28 pm
19 Jun 2012|Prefer Tata Motors to Tata Steel: SMC Global|3.43 pm
19 Jun 2012|Bull's Eye: Buy Tata Steel; sell HCL Tech, PFC|12.23 pm
19 Jun 2012|Sell Tata Steel, says Mohindar|10.00 am
18 Jun 2012|Tulsian's view on Tata Steel, Tinplate|6.18 pm
18 Jun 2012|Buy Tata Steel above Rs 425: Shubham Agarwal|3.58 pm
16 Jun 2012|Tata Steel to hike stake in Tata Sponge Iron, Tinplate Co|10.00 am
15 Jun 2012|Tata Steel open offer to shareholders of Tata Sponge Iron|6.58 pm
15 Jun 2012|Tata Steel open offer to shareholders of Tinplate Company|6.56 pm
07 Jun 2012|Tata Steel to set up Rs 30,000 crore plant in Karnataka|6.00 pm
07 Jun 2012|Check Out: Super Six stocks for June 07|8.57 am
04 Jun 2012|Bull's Eye: Short SAIL, IDBI Bank; buy Tata Motors|11.59 am
31 May 2012|Titan, Tata Steel may slip further, says Murlidharan|6.33 pm
30 May 2012|Sell Tata Steel Future; target of Rs 392: IIFL|3.34 pm
26 May 2012|Tata Steel an underperformer: Way2Wealth|12.13 pm
25 May 2012|Accumulate Tata Steel; target of Rs 451: Emkay|2.54 pm
24 May 2012|Buy Tata Steel 380 Put option: IIFL|3.41 pm
24 May 2012|Sell Tata Steel; target of Rs 320: Motilal Oswal|3.08 pm
23 May 2012|Buy Tata Steel; target of Rs 499: Angel Broking|3.05 pm
23 May 2012|Deploy Bear Put Spread strategy in Tata Steel: Amit Gupta|10.25 am
22 May 2012|Accumulate Tata Steel; target of Rs 503: PLilladher|3.33 pm
22 May 2012|Sell Tata Steel; target of Rs 364: Nirmal Bang|3.00 pm
22 May 2012|Buy Tata Steel; target of Rs 498: Dolat Capital|2.37 pm
22 May 2012|Bull's Eye: Buy BHEL, Zee Entertainment, TV Today, Lovable|8.53 am
21 May 2012|Limited downside seen in Tata Steel, says Baliga|5.14 pm
21 May 2012|Jai Bala picks Tata Steel within metal space|10.23 am
21 May 2012|Tata Steel may rally to Rs 500, says Patnaik|9.53 am
21 May 2012|Bull's Eye: Buy TV Today, Gitanjali Gems; Short BEML, ICICI|8.59 am
19 May 2012|Tata Steel Mar '12 sales at Rs 9,479.43 crore|5.35 pm
19 May 2012|Tata Steel Q4 EBITDA drops 27% to Rs 3,040 cr |1.24 pm
18 May 2012|Tata Steel CFO sees global steel demand improving|8.26 pm
18 May 2012|Tata Steel Q4 profit disappoints, down 90% at Rs 433.5 cr|5.18 pm
18 May 2012|Tata Steel a good bet in metal space: Manghnani|10.09 am
18 May 2012|PN Vijay positive on Tata Steel for next 1 year|9.56 am
18 May 2012|Tata Steel Q4 EBITDA likely to fall 20%|7.59 am
17 May 2012|Tata Steel Q4 PAT seen down 75% at Rs 1,025 cr|6.33 pm
16 May 2012|Tata Steel, Hindalco may slip further, says Sukhani|6.11 pm
16 May 2012|Long on L&T, Glenmark; short Tata Steel: Sukhani|12.12 pm
10 May 2012|Rikesh Parikh bearish on Tata Steel, buy May 400 Put|1.40 pm
10 May 2012|Super Six intraday picks for May 10|8.33 am
08 May 2012|Tata Steel may go down to Rs 390: IIFL|3.24 pm
24 Apr 2012|Tata Steel may slip to Rs 438: Bhamre|10.34 am
23 Apr 2012|6 trading stocks for short term gain|8.38 am
20 Apr 2012|Buy Tata Steel 480 Call Option: Motilal Oswal|12.25 pm
16 Apr 2012|Steel prices improve QoQ on restocking: Motilal Oswal|5.56 pm
16 Apr 2012|Sell Tata Steel Future; target of Rs 427: IIFL|3.56 pm
16 Apr 2012|Tata Steel has support at Rs 440: LKP|2.40 pm
16 Apr 2012|Tata to invest 800m stg in Welsh facilities|8.00 am
12 Apr 2012|Super Six: Manas, Rajesh, Vishal on their top picks|8.25 am
11 Apr 2012|Cautious on Tata Steel, SAIL, Jindal Steel: SP Tulsian|5.14 pm
11 Apr 2012|Short Tata Steel, says Amit Gupta|11.00 am
09 Apr 2012|Buy Tata Steel on decline, says Sukhani|5.45 pm
07 Apr 2012|Metals sector results preview for Q4 FY12: KRChoksey|3.02 pm
04 Apr 2012|Buy Tata Steel; target of Rs 530: IIFL|12.45 pm
04 Apr 2012|Super Six stocks you can bet on April 4 |8.28 am
03 Apr 2012|Tata Steel likely to outperformer, says Sukhani|8.56 am
02 Apr 2012|Buy Tata Steel, says Sukhani|10.38 am
29 Mar 2012|Avoid Tata Steel, says Sukhani|9.47 am
29 Mar 2012|6 intraday picks to make smart gains|8.27 am
22 Mar 2012|6 stock ideas to liven up your trade|8.30 am
19 Mar 2012|Super Six: Top chart picks for March 19|8.49 am
15 Mar 2012|RBI credit policy: No rate cuts cheers India Inc as inflation worries remain|12.51 pm
15 Mar 2012|Buy Tata Steel 460 put: VK Sharma|9.09 am
10 Feb 2012|Tata Steel posts loss of Rs 687 cr in Q3|5.13 pm
10 Feb 2012|Buy Tata Steel on dips, says Vishal Malkan|2.38 pm
10 Feb 2012|Tata Steel can achieve Rs 600: Vishal Jajoo|1.57 pm
10 Feb 2012|Tata Steel sees volatile demand recovery in Europe|11.16 am
10 Feb 2012|Hindalco Industries can test Rs 165: Manghnani|10.33 am
10 Feb 2012|Houseviews: Two bullish, two bearish calls!|9.25 am
09 Feb 2012|Rising costs in Europe party pooper, says Tata Steel|10.01 pm
09 Feb 2012|Tata Steel posts Rs 687cr loss in Dec quarter|7.30 pm
09 Feb 2012|Hold Tata Steel, says Hemen Kapadia|12.09 pm
09 Feb 2012|Tata Steel Q3 PAT seen down 78% at Rs 224 cr|9.14 am
09 Feb 2012|Tata Steel Q3 EBITDA likely to fall 21% to Rs 2315 cr|7.24 am
03 Feb 2012|Bull's Eye: Buy Educomp, Oil India; short Escorts|11.39 am
01 Feb 2012|Short ICICI Bank: Shardul Kulkarni|3.20 pm
31 Jan 2012|Buy ICICI Bank OTM calls: Murlidharan|6.14 pm
31 Jan 2012|Bull's Eye: Short DLF, Crompton Greaves, OBC; buy STC|11.13 am
25 Jan 2012|Bhamre positive on SAIL, Tata Steel|4.57 pm
20 Jan 2012|Super Six trading ideas for the day|8.35 am
17 Jan 2012|Jain Irrigation has potential to move 10- 12%: SP Tulsian|5.41 pm
17 Jan 2012|PINC handpicks 27 stocks: Gloom ends...Boom to follow!|3.49 pm
16 Jan 2012|Bull's Eye: Buys Coal India, Bharti Airtel, Rel Cap, Ceat|11.16 am
16 Jan 2012|Buy Tata Steel, says SP Tulsian|10.40 am
16 Jan 2012|Buy Tata Steel, says Sukhani|10.13 am
12 Jan 2012|Metals stocks results preview for Q3FY12: Angel Broking|6.44 pm
11 Jan 2012|Metal stocks results preview for Q3FY12: KRChoksey|7.13 pm
11 Jan 2012|Metal stocks results preview for Q3FY12: Motilal Oswal|4.45 pm
11 Jan 2012|Buy HDIL, Tata Steel: Ashish Chaturmohta|3.17 pm
10 Jan 2012|Avoid Hindalco, Tata Steel: Mohindar|2.55 pm
10 Jan 2012|Check Out: Super Six stocks for today|8.54 am
07 Jan 2012|Metals and Mining stocks results preview for Q3FY12: Emkay|11.52 am
06 Jan 2012|Bull's Eye: Buy Crompton, MMTC; short Tata Steel, Hindalco|11.32 am
05 Jan 2012|Cement space may underperform: PN Vijay|5.21 pm
05 Jan 2012|Tata Steel can move upto Rs 380- 385, says Thukral|11.16 am
03 Jan 2012|NMDC, Tata Steel top picks in metal space: Chauhan|2.14 pm
03 Jan 2012|Tata Steel, SAIL good bets in metal space: Thunuguntla|2.04 pm
03 Jan 2012|Credit Suisse upgrades Tata Steel to neutral|9.12 am
02 Jan 2012|Super Six stocks you can bet on Jan 02|8.31 am
30 Dec 2011|RIL, ONGC, Tata Steel, Hindalco top picks for 2012: Sukhani|4.48 pm
28 Dec 2011|Sell Tata Steel January future; target Rs 330: IIFL|6.57 pm
28 Dec 2011|Tata Steel may go upto Rs 390-395: Kulkarni|5.59 pm
22 Dec 2011|Tata Steel, SAIL look weak, says Mohindar|11.13 am
22 Dec 2011|Sell Tata Steel, Zee Entertain on every rally: Sukhani|9.31 am
22 Dec 2011|Super Six stocks you can bet on Dec 22|8.31 am
21 Dec 2011|Accumulate Tata Steel for long term, says Agarwal |1.08 pm
20 Dec 2011|Tata Steel can fall to Rs 300: SP Tulsian|5.09 pm
20 Dec 2011|Ranbaxy Labs has short term target of Rs 410- 415: Sukhani|4.14 pm
20 Dec 2011|Super Six stocks you can bet on Dec 20|7.50 am
16 Dec 2011|SP Tulsian`s view on Tata Steel|5.46 pm
16 Dec 2011|Tata Steel may slip below Rs 300: Sukhani|5.45 pm
16 Dec 2011|Buy GE Shipping above Rs 225: Sukhani|9.07 am
14 Dec 2011|Limited downside seen in metal stocks, says Goel|6.18 pm
12 Dec 2011|IOC tops Fortune India 500 list; RIL at second spot|7.36 pm
09 Dec 2011|Hindalco can test Rs 145: Shardul Kulkarni|2.27 pm
09 Dec 2011|Super Six: Manas, Vishal, Rajesh on their top picks |8.35 am
07 Dec 2011|Ranbaxy may test Rs 420-430: Bhamre|10.53 am
05 Dec 2011|Buy Tata Steel around Rs 400- 403: Harchekar|4.29 pm
05 Dec 2011|Tata Steel may slip to Rs 390, says Jain|11.07 am
02 Dec 2011|Tata Steel partly shuts Wales strip mill, cuts 115 jobs|8.00 pm
02 Dec 2011|SAIL may test Rs 93- 94, says Mohindar|4.41 pm
02 Dec 2011|Prefer SAIL, says Rakesh Gandhi|2.52 pm
01 Dec 2011|Tata Steel may go upto Rs 440-450: Manas Jaiswal|1.10 pm
29 Nov 2011|Hindalco, Tata Steel may crack 5-8%:  Mohindar|3.40 pm
29 Nov 2011|VK Sharma's view on Sterlite, Jindal Steel|12.44 pm
28 Nov 2011|Buy Hindustan Zinc, Tata Steel: Sudarshan Sukhani|2.15 pm
28 Nov 2011|Bull's Eye: 12 stock ideas to liven up your trade|11.28 am
28 Nov 2011|Tata Steel may test Rs 385-390: Anu Jain|11.17 am
25 Nov 2011|Short Tata Steel above Rs 375: Salil Sharma|3.43 pm
25 Nov 2011|Q2FY12 Review: Margins of metal cos shrink on cost pressure|3.00 pm
25 Nov 2011|Tata Steel can touch Rs 400: Somil Mehta|1.43 pm
25 Nov 2011|Bull's Eye: Buy BHEL, SBI, Delta Corp; short Tata Steel|1.41 pm
24 Nov 2011|Avoid metal stocks: Kulkarni|3.04 pm
24 Nov 2011|Bull's Eye: 12 trading ideas for the day|11.14 am
22 Nov 2011|Sukhani`s view on Tata Steel|6.27 pm
18 Nov 2011|Short Tata Steel below Rs 390: Manghnani|11.43 am
17 Nov 2011|Buy Reliance Ind around Rs 795- 800, says Vishal Malkan|7.05 pm
17 Nov 2011|6 stocks likely to see lot of action today|8.27 am
15 Nov 2011|Buy Tata Steel; target Rs 510: Angel Broking|6.59 pm
07 Oct 2011|Go long on Tata Steel, Hindalco: Murlidhar|6.41 pm
07 Oct 2011|Tata Steel can move to Rs 435: IIFL|3.18 pm
05 Oct 2011|Tata Steel looks weak, says Jai Bala|10.19 am
30 Sep 2011|New Mining Bill will hit Coal India the hardest: Analysts|4.16 pm
30 Sep 2011|Kunal Bothra bearish on Tata Steel|3.48 pm
30 Sep 2011|New mining bill can dig EPS pains for major miners: Experts|3.20 pm
30 Sep 2011|Buy Tata Steel; target of Rs 443: IIFL|11.53 am
30 Sep 2011|Buy Tata Steel, says Vishal Kshatriya|8.38 am
30 Sep 2011|Super Six trading ideas for the day|8.28 am
28 Sep 2011|Pennar Ind sees steel supply from JSW going down|3.33 pm
28 Sep 2011|Hold Tata Steel for long term: Devang Mehta|1.26 pm
27 Sep 2011|Bombay HC approves CSCL amalgamation with Tata Steel|9.45 pm
27 Sep 2011|Buy Tata Steel with stoploss of Rs 439: Shardul Kulkarni|4.00 pm
26 Sep 2011|Tata Steel may slip to Rs 420: Agarwal|5.23 pm
22 Sep 2011|Reliance Ind may slip to Rs 760: Mohindar|5.31 pm
22 Sep 2011|Tata Steel to give bonus to 30,155 employees|4.09 pm
19 Sep 2011|Indianivesh positive on LIC Housing, Titan, Ranbaxy|3.01 pm
19 Sep 2011|Buy Tata Steel; target of Rs 629: PINC Research|10.47 am
16 Sep 2011|PINC Research handpicks 16 stocks from market|7.42 pm
14 Sep 2011|Lack of iron-ore capping plant capacity: Tata Metaliks |4.52 pm
13 Sep 2011|Tata Steel invests 500,000 pounds in UK's Dudley plant|9.57 pm
13 Sep 2011|Expect 50% return in Tata Steel: Phani Sekhar|1.55 pm
